State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons
assam,kharif,jute,80,40,40,5.62,1543.76,27.33333333333333,12202.0,114084.0
assam,kharif,maize,80,40,20,5.66,1543.76,27.33333333333333,95.0,56.0
assam,kharif,sesamum,30,15,30,6.58,1543.76,27.33333333333333,966.0,483.0
assam,whole year,tapioca,50,50,50,5.36,2169.32,23.73636363636364,223.0,948.0
assam,whole year,potato,180,60,90,4.92,2169.32,23.73636363636364,1962.0,7646.0
assam,whole year,onion,120,60,65,6.06,2169.32,23.73636363636364,150.0,487.0
assam,whole year,banana,100,75,50,6.62,2169.32,23.73636363636364,3128.0,37971.0
assam,kharif,maize,80,40,20,5.36,1543.76,27.33333333333333,205.0,154.0
assam,kharif,sesamum,30,15,30,6.56,1543.76,27.33333333333333,459.0,240.0
assam,rabi,moong,20,40,20,5.56,127.68,20.8,325.0,138.0
assam,rabi,rapeseed,50,40,20,4.92,127.68,20.8,10587.0,6892.0
assam,rabi,wheat,60,30,30,6.6,127.68,20.8,2419.0,3320.0
assam,summer,rice,80,40,40,5.38,497.88,25.03333333333333,7124.0,14341.0
assam,whole year,arecanut,100,40,140,6.18,2169.32,23.73636363636364,2768.0,2338.0
assam,kharif,jute,80,40,40,5.58,1543.76,27.33333333333333,1364.0,9533.0
assam,whole year,banana,100,75,50,6.54,2169.32,23.73636363636364,2157.0,31581.0
assam,whole year,onion,120,60,65,6.06,2169.32,23.73636363636364,250.0,250.0
assam,whole year,potato,180,60,90,5.04,2169.32,23.73636363636364,4535.0,34763.0
assam,whole year,sweetpotato,90,20,120,5.02,2169.32,23.73636363636364,295.0,1661.0
assam,whole year,tapioca,50,50,50,5.42,2169.32,23.73636363636364,142.0,1001.0
assam,whole year,turmeric,25,60,100,5.12,2169.32,23.73636363636364,580.0,137.0
assam,rabi,rice,80,40,40,5.56,127.68,20.8,58558.0,73246.0
assam,kharif,rice,80,40,40,5.34,1543.76,27.33333333333333,33564.0,18202.0
assam,whole year,blackpepper,100,60,50,5.06,2169.32,23.73636363636364,46.0,68.0
assam,kharif,rice,80,40,40,5.44,1543.76,27.33333333333333,21551.0,20266.0
assam,whole year,sweetpotato,90,20,120,5.12,2169.32,23.73636363636364,2435.0,10227.0
assam,whole year,turmeric,25,60,100,5.02,2169.32,23.73636363636364,418.0,314.0
assam,rabi,moong,20,40,20,5.4,127.68,20.8,85.0,40.0
assam,kharif,sesamum,30,15,30,6.36,1543.76,27.33333333333333,528.0,385.0
assam,kharif,jute,80,40,40,5.46,1543.76,27.33333333333333,55.0,389.0
assam,kharif,cotton,120,40,20,5.62,1543.76,27.33333333333333,254.0,120.0
assam,kharif,rice,80,40,40,5.4,1543.76,27.33333333333333,6028.0,8329.0
assam,rabi,rice,80,40,40,5.6,127.68,20.8,76902.0,142103.0
assam,whole year,sweetpotato,90,20,120,5.12,2169.32,23.73636363636364,55.0,120.0
assam,whole year,potato,180,60,90,5.06,2169.32,23.73636363636364,2500.0,15383.0
assam,whole year,onion,120,60,65,5.94,2169.32,23.73636363636364,52.0,90.0
assam,summer,rice,80,40,40,5.52,497.88,25.03333333333333,70.0,137.0
assam,rabi,wheat,60,30,30,7.0,127.68,20.8,375.0,236.0
assam,rabi,rapeseed,50,40,20,4.94,127.68,20.8,11085.0,7748.0
assam,rabi,moong,20,40,20,5.62,127.68,20.8,107.0,49.0
assam,kharif,sesamum,30,15,30,6.6,1543.76,27.33333333333333,183.0,98.0
assam,kharif,jute,80,40,40,5.54,1543.76,27.33333333333333,10.0,71.0
assam,kharif,rice,80,40,40,5.64,1543.76,27.33333333333333,5828.0,5907.0
assam,rabi,rice,80,40,40,5.54,127.68,20.8,33680.0,44188.0
assam,kharif,jute,80,40,40,5.44,1543.76,27.33333333333333,3774.0,39205.0
assam,kharif,maize,80,40,20,5.4,1543.76,27.33333333333333,46.0,29.0
assam,kharif,sesamum,30,15,30,6.62,1543.76,27.33333333333333,805.0,483.0
assam,rabi,moong,20,40,20,5.34,127.68,20.8,855.0,411.0
assam,whole year,banana,100,75,50,6.38,2169.32,23.73636363636364,665.0,8050.0
assam,whole year,blackpepper,100,60,50,4.9,2169.32,23.73636363636364,18.0,33.0
assam,whole year,onion,120,60,65,6.08,2169.32,23.73636363636364,249.0,498.0
assam,whole year,potato,180,60,90,5.0,2169.32,23.73636363636364,2215.0,16888.0
assam,whole year,sweetpotato,90,20,120,4.82,2169.32,23.73636363636364,228.0,684.0
assam,whole year,tapioca,50,50,50,5.56,2169.32,23.73636363636364,87.0,369.0
assam,whole year,turmeric,25,60,100,5.06,2169.32,23.73636363636364,290.0,170.0
assam,rabi,rice,80,40,40,5.68,127.68,20.8,35410.0,33297.0
assam,kharif,rice,80,40,40,5.46,1543.76,27.33333333333333,10130.0,16238.0
assam,kharif,cotton,120,40,20,5.32,1543.76,27.33333333333333,100.0,37.0
assam,kharif,jute,80,40,40,5.42,1543.76,27.33333333333333,52.0,571.0
assam,kharif,sesamum,30,15,30,6.48,1543.76,27.33333333333333,196.0,94.0
assam,rabi,moong,20,40,20,5.56,127.68,20.8,37.0,18.0
assam,rabi,rapeseed,50,40,20,4.94,127.68,20.8,2065.0,1091.0
assam,rabi,wheat,60,30,30,6.4,127.68,20.8,255.0,322.0
assam,summer,rice,80,40,40,5.62,497.88,25.03333333333333,9680.0,18533.0
assam,whole year,arecanut,100,40,140,6.04,2169.32,23.73636363636364,4295.0,1805.0
assam,whole year,arecanut,100,40,140,5.98,2169.32,23.73636363636364,1557.0,1583.0
assam,whole year,blackpepper,100,60,50,5.08,2169.32,23.73636363636364,39.0,76.0
assam,summer,rice,80,40,40,5.56,497.88,25.03333333333333,8132.0,19327.0
assam,rabi,rapeseed,50,40,20,5.12,127.68,20.8,7050.0,3320.0
assam,rabi,rapeseed,50,40,20,5.18,127.68,20.8,18766.0,9931.0
assam,rabi,wheat,60,30,30,6.3,127.68,20.8,7356.0,9480.0
assam,summer,rice,80,40,40,5.58,497.88,25.03333333333333,16829.0,37462.0
assam,whole year,arecanut,100,40,140,6.16,2169.32,23.73636363636364,3756.0,2862.0
assam,whole year,banana,100,75,50,6.48,2169.32,23.73636363636364,2300.0,34615.0
assam,whole year,blackpepper,100,60,50,4.98,2169.32,23.73636363636364,52.0,73.0
assam,whole year,onion,120,60,65,5.84,2169.32,23.73636363636364,399.0,598.0
assam,whole year,potato,180,60,90,5.06,2169.32,23.73636363636364,6715.0,63012.0
assam,whole year,sweetpotato,90,20,120,4.96,2169.32,23.73636363636364,630.0,1575.0
assam,whole year,tapioca,50,50,50,5.46,2169.32,23.73636363636364,21.0,105.0
assam,whole year,turmeric,25,60,100,4.86,2169.32,23.73636363636364,837.0,670.0
assam,rabi,rice,80,40,40,5.68,127.68,20.8,53821.0,63911.0
assam,kharif,rice,80,40,40,5.6,1543.76,27.33333333333333,22507.0,16954.0
assam,kharif,jute,80,40,40,5.32,1543.76,27.33333333333333,2250.0,20421.0
assam,kharif,maize,80,40,20,5.62,1543.76,27.33333333333333,157.0,95.0
assam,kharif,sesamum,30,15,30,6.42,1543.76,27.33333333333333,396.0,198.0
assam,rabi,moong,20,40,20,5.66,127.68,20.8,195.0,80.0
assam,rabi,wheat,60,30,30,6.3,127.68,20.8,5812.0,8375.0
assam,whole year,onion,120,60,65,5.98,2169.32,23.73636363636364,33.0,66.0
assam,whole year,blackpepper,100,60,50,4.88,2169.32,23.73636363636364,268.0,287.0
assam,whole year,banana,100,75,50,6.44,2169.32,23.73636363636364,1625.0,22270.0
assam,kharif,sesamum,30,15,30,6.38,1543.76,27.33333333333333,80.0,36.0
assam,rabi,moong,20,40,20,5.38,127.68,20.8,897.0,432.0
assam,rabi,rapeseed,50,40,20,4.84,127.68,20.8,8479.0,7291.0
assam,rabi,wheat,60,30,30,6.5,127.68,20.8,338.0,472.0
assam,summer,rice,80,40,40,5.6,497.88,25.03333333333333,745.0,1370.0
assam,whole year,arecanut,100,40,140,6.16,2169.32,23.73636363636364,2540.0,1653.0
assam,whole year,banana,100,75,50,6.66,2169.32,23.73636363636364,2306.0,31028.0
assam,kharif,jute,80,40,40,5.58,1543.76,27.33333333333333,121.0,1328.0
assam,whole year,blackpepper,100,60,50,5.02,2169.32,23.73636363636364,419.0,522.0
assam,whole year,potato,180,60,90,4.82,2169.32,23.73636363636364,1495.0,5833.0
assam,whole year,sweetpotato,90,20,120,4.94,2169.32,23.73636363636364,42.0,118.0
assam,rabi,rice,80,40,40,5.68,127.68,20.8,81319.0,110464.0
assam,kharif,rice,80,40,40,5.58,1543.76,27.33333333333333,14686.0,16767.0
assam,kharif,jute,80,40,40,5.34,1543.76,27.33333333333333,3616.0,54942.0
assam,kharif,maize,80,40,20,5.4,1543.76,27.33333333333333,292.0,181.0
assam,kharif,sesamum,30,15,30,6.66,1543.76,27.33333333333333,435.0,180.0
assam,whole year,onion,120,60,65,5.92,2169.32,23.73636363636364,181.0,398.0
assam,kharif,cotton,120,40,20,5.5,1543.76,27.33333333333333,4.0,3.0
assam,kharif,rice,80,40,40,5.34,1543.76,27.33333333333333,4520.0,4281.0
assam,rabi,wheat,60,30,30,6.3,127.68,20.8,6200.0,5439.0
assam,whole year,potato,180,60,90,4.88,2169.32,23.73636363636364,1664.0,13308.0
assam,whole year,sweetpotato,90,20,120,5.0,2169.32,23.73636363636364,93.0,233.0
assam,whole year,turmeric,25,60,100,4.98,2169.32,23.73636363636364,388.0,116.0
assam,rabi,rice,80,40,40,5.48,127.68,20.8,73464.0,140343.0
assam,kharif,rice,80,40,40,5.58,1543.76,27.33333333333333,6010.0,10823.0
assam,kharif,jute,80,40,40,5.46,1543.76,27.33333333333333,30.0,329.0
assam,kharif,sesamum,30,15,30,6.42,1543.76,27.33333333333333,65.0,24.0
assam,rabi,rapeseed,50,40,20,5.12,127.68,20.8,855.0,317.0
assam,rabi,wheat,60,30,30,6.6,127.68,20.8,70.0,88.0
assam,summer,rice,80,40,40,5.38,497.88,25.03333333333333,3500.0,6458.0
assam,whole year,arecanut,100,40,140,5.98,2169.32,23.73636363636364,2850.0,783.0
assam,whole year,banana,100,75,50,6.6,2169.32,23.73636363636364,1400.0,17375.0
assam,whole year,blackpepper,100,60,50,4.94,2169.32,23.73636363636364,58.0,112.0
assam,whole year,onion,120,60,65,5.94,2169.32,23.73636363636364,55.0,94.0
assam,whole year,potato,180,60,90,5.0,2169.32,23.73636363636364,950.0,3256.0
assam,whole year,sweetpotato,90,20,120,5.02,2169.32,23.73636363636364,50.0,160.0
assam,whole year,tapioca,50,50,50,5.38,2169.32,23.73636363636364,2.0,9.0
assam,rabi,moong,20,40,20,5.42,127.68,20.8,517.0,183.0
assam,rabi,rapeseed,50,40,20,5.14,127.68,20.8,8092.0,4311.0
assam,rabi,wheat,60,30,30,6.1,127.68,20.8,3013.0,4352.0
assam,summer,rice,80,40,40,5.68,497.88,25.03333333333333,34128.0,97160.0
assam,whole year,potato,180,60,90,5.0,2169.32,23.73636363636364,470.0,3255.0
assam,whole year,sweetpotato,90,20,120,5.02,2169.32,23.73636363636364,28.0,69.0
assam,whole year,tapioca,50,50,50,5.52,2169.32,23.73636363636364,12.0,43.0
assam,whole year,turmeric,25,60,100,5.04,2169.32,23.73636363636364,165.0,143.0
assam,rabi,rice,80,40,40,5.32,127.68,20.8,15281.0,25047.0
assam,kharif,rice,80,40,40,5.66,1543.76,27.33333333333333,10465.0,13524.0
assam,kharif,jute,80,40,40,5.66,1543.76,27.33333333333333,1711.0,18783.0
assam,kharif,maize,80,40,20,5.56,1543.76,27.33333333333333,10782.0,8465.0
assam,kharif,sesamum,30,15,30,6.56,1543.76,27.33333333333333,2684.0,1973.0
assam,rabi,moong,20,40,20,5.46,127.68,20.8,459.0,266.0
assam,rabi,rapeseed,50,40,20,4.86,127.68,20.8,16831.0,7305.0
assam,rabi,wheat,60,30,30,6.11,127.68,20.8,1249.0,1735.0
assam,summer,rice,80,40,40,5.4,497.88,25.03333333333333,1648.0,2186.0
assam,whole year,arecanut,100,40,140,5.92,2169.32,23.73636363636364,1287.0,984.0
assam,whole year,banana,100,75,50,6.4,2169.32,23.73636363636364,1879.0,26303.0
assam,whole year,blackpepper,100,60,50,5.1,2169.32,23.73636363636364,299.0,482.0
assam,whole year,onion,120,60,65,5.94,2169.32,23.73636363636364,289.0,666.0
assam,whole year,onion,120,60,65,6.08,2169.32,23.73636363636364,63.0,185.0
assam,whole year,onion,120,60,65,6.02,2169.32,23.73636363636364,147.0,474.0
assam,whole year,blackpepper,100,60,50,5.1,2169.32,23.73636363636364,34.0,50.0
assam,whole year,arecanut,100,40,140,5.94,2169.32,23.73636363636364,540.0,456.0
assam,whole year,arecanut,100,40,140,5.96,2169.32,23.73636363636364,4527.0,5780.0
assam,whole year,banana,100,75,50,6.58,2169.32,23.73636363636364,2845.0,36767.0
assam,whole year,blackpepper,100,60,50,5.04,2169.32,23.73636363636364,76.0,115.0
assam,whole year,onion,120,60,65,5.96,2169.32,23.73636363636364,800.0,2350.0
assam,whole year,potato,180,60,90,4.94,2169.32,23.73636363636364,3990.0,41854.0
assam,whole year,sweetpotato,90,20,120,4.84,2169.32,23.73636363636364,160.0,396.0
assam,whole year,tapioca,50,50,50,5.5,2169.32,23.73636363636364,49.0,177.0
assam,whole year,turmeric,25,60,100,5.14,2169.32,23.73636363636364,742.0,641.0
assam,rabi,rice,80,40,40,5.44,127.68,20.8,69425.0,104504.0
assam,kharif,rice,80,40,40,5.6,1543.76,27.33333333333333,1984.0,3510.0
assam,kharif,jute,80,40,40,5.5,1543.76,27.33333333333333,139.0,1526.0
assam,kharif,maize,80,40,20,5.36,1543.76,27.33333333333333,34.0,21.0
assam,kharif,sesamum,30,15,30,6.46,1543.76,27.33333333333333,130.0,54.0
assam,rabi,moong,20,40,20,5.6,127.68,20.8,51.0,18.0
assam,rabi,rapeseed,50,40,20,4.94,127.68,20.8,1093.0,685.0
assam,rabi,wheat,60,30,30,6.9,127.68,20.8,250.0,279.0
assam,summer,rice,80,40,40,5.38,497.88,25.03333333333333,7890.0,17618.0
assam,whole year,banana,100,75,50,6.68,2169.32,23.73636363636364,420.0,5428.0
assam,whole year,blackpepper,100,60,50,5.04,2169.32,23.73636363636364,200.0,227.0
assam,whole year,banana,100,75,50,6.62,2169.32,23.73636363636364,2625.0,36393.0
assam,whole year,arecanut,100,40,140,5.82,2169.32,23.73636363636364,4565.0,4070.0
assam,rabi,rice,80,40,40,5.56,127.68,20.8,32955.0,35146.0
assam,kharif,rice,80,40,40,5.64,1543.76,27.33333333333333,267.0,187.0
assam,kharif,jute,80,40,40,5.42,1543.76,27.33333333333333,8.0,88.0
assam,kharif,maize,80,40,20,5.32,1543.76,27.33333333333333,116.0,62.0
assam,kharif,sesamum,30,15,30,6.64,1543.76,27.33333333333333,46.0,21.0
assam,rabi,moong,20,40,20,5.66,127.68,20.8,22.0,10.0
assam,rabi,rapeseed,50,40,20,5.1,127.68,20.8,805.0,451.0
assam,rabi,wheat,60,30,30,6.4,127.68,20.8,128.0,162.0
assam,summer,rice,80,40,40,5.52,497.88,25.03333333333333,17.0,39.0
assam,whole year,arecanut,100,40,140,6.02,2169.32,23.73636363636364,1000.0,1266.0
assam,whole year,banana,100,75,50,6.5,2169.32,23.73636363636364,525.0,6901.0
assam,whole year,blackpepper,100,60,50,4.9,2169.32,23.73636363636364,61.0,103.0
assam,whole year,onion,120,60,65,5.9,2169.32,23.73636363636364,30.0,51.0
assam,whole year,potato,180,60,90,4.96,2169.32,23.73636363636364,618.0,2615.0
assam,whole year,sweetpotato,90,20,120,4.84,2169.32,23.73636363636364,103.0,226.0
assam,whole year,turmeric,25,60,100,4.84,2169.32,23.73636363636364,85.0,48.0
assam,rabi,rice,80,40,40,5.68,127.68,20.8,58562.0,93506.0
assam,whole year,turmeric,25,60,100,4.84,2169.32,23.73636363636364,380.0,286.0
assam,kharif,rice,80,40,40,5.42,1543.76,27.33333333333333,6228.0,9106.0
assam,whole year,tapioca,50,50,50,5.54,2169.32,23.73636363636364,80.0,256.0
assam,whole year,potato,180,60,90,4.92,2169.32,23.73636363636364,3862.0,30755.0
assam,whole year,arecanut,100,40,140,5.9,2169.32,23.73636363636364,2092.0,1292.0
assam,rabi,wheat,60,30,30,6.1,127.68,20.8,49.0,53.0
assam,rabi,rapeseed,50,40,20,5.02,127.68,20.8,7697.0,5253.0
assam,rabi,moong,20,40,20,5.54,127.68,20.8,71.0,28.0
assam,rabi,blackgram,40,60,20,5.04,127.68,20.8,825.0,603.0
assam,kharif,sesamum,30,15,30,6.62,1543.76,27.33333333333333,82.0,35.0
assam,kharif,maize,80,40,20,5.62,1543.76,27.33333333333333,935.0,561.0
assam,kharif,jute,80,40,40,5.46,1543.76,27.33333333333333,12.0,130.0
assam,kharif,rice,80,40,40,5.46,1543.76,27.33333333333333,6860.0,7806.0
assam,rabi,rice,80,40,40,5.4,127.68,20.8,123826.0,188776.0
assam,rabi,rapeseed,50,40,20,5.04,127.68,20.8,8891.0,4219.0
assam,rabi,wheat,60,30,30,6.4,127.68,20.8,6722.0,9170.0
assam,summer,rice,80,40,40,5.54,497.88,25.03333333333333,38443.0,110250.0
assam,whole year,arecanut,100,40,140,6.18,2169.32,23.73636363636364,1327.0,1037.0
assam,whole year,banana,100,75,50,6.64,2169.32,23.73636363636364,926.0,14163.0
assam,whole year,blackpepper,100,60,50,5.1,2169.32,23.73636363636364,3.0,6.0
assam,whole year,onion,120,60,65,5.82,2169.32,23.73636363636364,637.0,1656.0
assam,whole year,sweetpotato,90,20,120,5.0,2169.32,23.73636363636364,1397.0,5867.0
assam,whole year,sweetpotato,90,20,120,4.86,2169.32,23.73636363636364,373.0,1196.0
assam,kharif,cotton,120,40,20,5.54,1543.76,27.33333333333333,232.0,109.0
assam,kharif,maize,80,40,20,5.66,1543.76,27.33333333333333,1564.0,1173.0
assam,whole year,arecanut,100,40,140,5.88,2169.32,23.73636363636364,3155.0,3790.0
assam,whole year,banana,100,75,50,6.58,2169.32,23.73636363636364,2235.0,34727.0
assam,whole year,blackpepper,100,60,50,5.08,2169.32,23.73636363636364,30.0,37.0
assam,whole year,onion,120,60,65,5.98,2169.32,23.73636363636364,292.0,579.0
assam,whole year,potato,180,60,90,5.16,2169.32,23.73636363636364,930.0,7017.0
assam,whole year,sweetpotato,90,20,120,5.12,2169.32,23.73636363636364,355.0,1158.0
assam,whole year,tapioca,50,50,50,5.38,2169.32,23.73636363636364,185.0,828.0
assam,whole year,turmeric,25,60,100,4.82,2169.32,23.73636363636364,240.0,123.0
assam,rabi,rice,80,40,40,5.5,127.68,20.8,45050.0,56089.0
assam,kharif,rice,80,40,40,5.48,1543.76,27.33333333333333,2295.0,4131.0
assam,kharif,jute,80,40,40,5.34,1543.76,27.33333333333333,418.0,3741.0
assam,kharif,maize,80,40,20,5.62,1543.76,27.33333333333333,196.0,106.0
assam,kharif,sesamum,30,15,30,6.54,1543.76,27.33333333333333,129.0,82.0
assam,rabi,moong,20,40,20,5.46,127.68,20.8,148.0,63.0
assam,rabi,rapeseed,50,40,20,5.08,127.68,20.8,4570.0,2260.0
assam,rabi,wheat,60,30,30,6.11,127.68,20.8,1596.0,1389.0
assam,summer,rice,80,40,40,5.6,497.88,25.03333333333333,3510.0,6848.0
assam,summer,rice,80,40,40,5.5,497.88,25.03333333333333,18100.0,52019.0
assam,kharif,jute,80,40,40,5.32,1543.76,27.33333333333333,47.0,516.0
assam,rabi,wheat,60,30,30,6.1,127.68,20.8,2468.0,3919.0
assam,rabi,moong,20,40,20,5.68,127.68,20.8,220.0,94.0
assam,kharif,sesamum,30,15,30,6.52,1543.76,27.33333333333333,546.0,343.0
assam,rabi,moong,20,40,20,5.48,127.68,20.8,87.0,41.0
assam,rabi,rapeseed,50,40,20,4.84,127.68,20.8,2343.0,715.0
assam,rabi,wheat,60,30,30,6.9,127.68,20.8,40.0,51.0
assam,summer,rice,80,40,40,5.68,497.88,25.03333333333333,11.0,25.0
assam,whole year,arecanut,100,40,140,5.9,2169.32,23.73636363636364,482.0,181.0
assam,whole year,banana,100,75,50,6.36,2169.32,23.73636363636364,730.0,10585.0
assam,whole year,blackpepper,100,60,50,4.96,2169.32,23.73636363636364,44.0,50.0
assam,whole year,onion,120,60,65,5.86,2169.32,23.73636363636364,25.0,41.0
assam,whole year,potato,180,60,90,4.96,2169.32,23.73636363636364,262.0,1815.0
assam,whole year,sweetpotato,90,20,120,4.96,2169.32,23.73636363636364,57.0,279.0
assam,whole year,turmeric,25,60,100,5.0,2169.32,23.73636363636364,282.0,152.0
assam,rabi,rice,80,40,40,5.66,127.68,20.8,8292.0,17594.0
assam,kharif,rice,80,40,40,5.38,1543.76,27.33333333333333,15250.0,16777.0
assam,kharif,jute,80,40,40,5.54,1543.76,27.33333333333333,3000.0,38200.0
assam,kharif,maize,80,40,20,5.52,1543.76,27.33333333333333,125.0,73.0
assam,kharif,sesamum,30,15,30,6.56,1543.76,27.33333333333333,486.0,182.0
assam,rabi,rapeseed,50,40,20,4.9,127.68,20.8,3625.0,1359.0
assam,rabi,rapeseed,50,40,20,5.14,127.68,20.8,26336.0,12399.0
assam,kharif,cotton,120,40,20,5.64,1543.76,27.33333333333333,793.0,391.0
assam,kharif,sesamum,30,15,30,6.6,1543.76,27.33333333333333,996.0,615.0
assam,rabi,rice,80,40,40,5.48,127.68,20.8,69495.0,124614.0
assam,whole year,turmeric,25,60,100,4.84,2169.32,23.73636363636364,608.0,563.0
assam,whole year,tapioca,50,50,50,5.5,2169.32,23.73636363636364,189.0,1332.0
assam,whole year,sweetpotato,90,20,120,4.9,2169.32,23.73636363636364,181.0,1019.0
assam,kharif,rice,80,40,40,5.46,1543.76,27.33333333333333,28029.0,30147.0
assam,rabi,rice,80,40,40,5.44,127.68,20.8,80909.0,139740.0
assam,whole year,turmeric,25,60,100,4.94,2169.32,23.73636363636364,165.0,104.0
assam,whole year,sweetpotato,90,20,120,4.9,2169.32,23.73636363636364,75.0,214.0
assam,whole year,potato,180,60,90,4.92,2169.32,23.73636363636364,1495.0,8550.0
assam,kharif,rice,80,40,40,5.52,1543.76,27.33333333333333,48880.0,43134.0
assam,whole year,pineapple,160,40,120,6.44,2169.32,23.73636363636364,190.0,2925.0
assam,whole year,orange,20,10,10,3.92,2169.32,23.73636363636364,23.0,275.0
assam,whole year,onion,120,60,65,6.0,2169.32,23.73636363636364,185.0,407.0
assam,whole year,banana,100,75,50,6.4,2169.32,23.73636363636364,2670.0,35927.0
assam,whole year,arecanut,100,40,140,6.0,2169.32,23.73636363636364,2325.0,992.0
assam,summer,rice,80,40,40,5.64,497.88,25.03333333333333,566.0,1015.0
assam,rabi,wheat,60,30,30,6.3,127.68,20.8,1090.0,1378.0
assam,rabi,rapeseed,50,40,20,4.96,127.68,20.8,8098.0,3231.0
assam,rabi,moong,20,40,20,5.54,127.68,20.8,790.0,379.0
assam,kharif,sesamum,30,15,30,6.48,1543.76,27.33333333333333,99.0,46.0
assam,whole year,papaya,50,50,50,6.0,2169.32,23.73636363636364,245.0,3798.0
assam,kharif,jute,80,40,40,5.4,1543.76,27.33333333333333,5667.0,46004.0
assam,kharif,maize,80,40,20,5.52,1543.76,27.33333333333333,64.0,41.0
assam,kharif,sesamum,30,15,30,6.32,1543.76,27.33333333333333,939.0,562.0
assam,rabi,moong,20,40,20,5.58,127.68,20.8,185.0,74.0
assam,rabi,blackgram,40,60,20,5.18,127.68,20.8,2091.0,1457.0
assam,kharif,sesamum,30,15,30,6.34,1543.76,27.33333333333333,273.0,128.0
assam,kharif,maize,80,40,20,5.36,1543.76,27.33333333333333,175.0,105.0
assam,kharif,jute,80,40,40,5.48,1543.76,27.33333333333333,2222.0,24436.0
assam,kharif,rice,80,40,40,5.62,1543.76,27.33333333333333,22147.0,20617.0
assam,rabi,rice,80,40,40,5.38,127.68,20.8,72524.0,92763.0
assam,whole year,turmeric,25,60,100,5.14,2169.32,23.73636363636364,1453.0,1163.0
assam,whole year,tapioca,50,50,50,5.48,2169.32,23.73636363636364,81.0,405.0
assam,whole year,sweetpotato,90,20,120,5.02,2169.32,23.73636363636364,436.0,1090.0
assam,whole year,potato,180,60,90,4.86,2169.32,23.73636363636364,6689.0,54260.0
assam,whole year,onion,120,60,65,5.98,2169.32,23.73636363636364,693.0,1040.0
assam,whole year,blackpepper,100,60,50,4.82,2169.32,23.73636363636364,30.0,42.0
assam,whole year,banana,100,75,50,6.64,2169.32,23.73636363636364,2210.0,33040.0
assam,rabi,rapeseed,50,40,20,4.84,127.68,20.8,2335.0,890.0
assam,whole year,arecanut,100,40,140,5.88,2169.32,23.73636363636364,3015.0,2210.0
assam,summer,rice,80,40,40,5.56,497.88,25.03333333333333,42937.0,85624.0
